EmployeeID,Age,Gender,Department,JobLevel,YearsAtCompany,TotalExperience,Salary,TrainingHours,ProjectsCompleted,OvertimeHours,JobSatisfaction,WorkLifeBalance,ManagerRating,Absences,PromotionsLast5Yr,LastReviewScore,DistanceFromOffice,PerformanceScore,PerformanceLabel,SalaryPerExperience,TrainingEfficiency,OverallSatisfaction,AbsenceRate,CompanyLoyalty,PromotionVelocity,JobLevel_Encoded,Gender_Encoded,Dept_Finance,Dept_HR,Dept_IT,Dept_Marketing,Dept_Operations,Dept_R&D,Dept_Sales
EMP0918,57,Female,R&D,Junior,9,18,46343,47.0,3,13,4.0,1,4.0,15.0,0,8.6,51,3,High,2439.11,0.06,3.0,4.11,0.47,0.0,1,1,False,False,False,False,False,True,False
EMP0919,57,Male,Marketing,Junior,5,13,49049,51.0,21,3,3.0,3,3.0,12.0,3,9.4,72,3,High,3503.5,0.4,3.0,3.29,0.36,0.5,1,0,False,False,False,True,False,False,False
EMP0920,47,Male,HR,Junior,2,4,39951,27.0,29,18,4.0,4,2.0,4.0,3,8.3,98,3,High,7990.2,1.04,3.33,1.1,0.4,1.0,1,0,False,True,False,False,False,False,False
EMP0921,48,Female,Sales,Mid,2,3,66269,67.0,14,1,2.0,4,1.0,23.0,2,8.8,57,2,Medium,16567.25,0.21,2.33,6.3,0.5,0.667,2,1,False,False,False,False,False,False,True
EMP0922,26,Female,HR,Junior,17,17,44567,61.0,21,6,2.0,4,4.0,3.0,1,4.5,68,3,High,2475.94,0.34,3.33,0.82,0.94,0.056,1,1,False,True,False,False,False,False,False
EMP0923,41,Female,Finance,Lead,10,17,144451,79.0,10,8,4.0,1,2.0,20.0,2,4.8,31,2,Medium,8025.06,0.12,2.33,5.48,0.56,0.182,4,1,True,False,False,False,False,False,False
EMP0924,32,Male,Operations,Mid,19,21,77391,85.0,16,18,5.0,5,4.0,14.0,1,4.5,3,3,High,3517.77,0.19,4.67,3.84,0.86,0.05,2,0,False,False,False,False,True,False,False
EMP0925,31,Male,HR,Senior,4,10,83513,75.0,7,15,1.0,2,3.0,11.0,0,8.4,99,2,Medium,7592.09,0.09,2.0,3.01,0.36,0.0,3,0,False,True,False,False,False,False,False
EMP0926,59,Female,Operations,Mid,18,18,66879,79.0,4,15,2.0,5,2.0,18.0,1,9.6,83,2,Medium,3519.95,0.05,3.0,4.93,0.95,0.053,2,1,False,False,False,False,True,False,False
EMP0927,27,Male,Finance,Mid,18,18,63335,50.0,27,17,4.0,1,5.0,20.0,2,8.0,43,3,High,3333.42,0.53,3.33,5.48,0.95,0.105,2,0,True,False,False,False,False,False,False
EMP0928,29,Female,Sales,Manager,14,22,164140,41.0,20,10,4.0,4,1.0,27.0,1,9.2,29,2,Medium,7136.52,0.48,3.0,7.4,0.61,0.067,5,1,False,False,False,False,False,False,True
EMP0929,44,Female,R&D,Junior,15,22,35822,51.0,23,6,4.0,5,1.0,18.0,3,7.5,10,2,Medium,1557.48,0.44,3.33,4.93,0.65,0.188,1,1,False,False,False,False,False,True,False
EMP0930,47,Male,HR,Junior,8,10,44837,81.0,25,8,1.0,2,3.0,20.0,0,5.7,12,2,Medium,4076.09,0.3,2.0,5.48,0.73,0.0,1,0,False,True,False,False,False,False,False
EMP0931,33,Male,IT,Senior,3,8,92122,9.0,11,3,3.0,4,1.0,10.0,3,6.0,46,2,Medium,10235.78,1.1,2.67,2.74,0.33,0.75,3,0,False,False,True,False,False,False,False
EMP0932,47,Male,Finance,Junior,14,16,32072,38.0,16,12,5.0,2,5.0,14.0,3,3.5,30,2,Medium,1886.59,0.41,4.0,3.84,0.82,0.2,1,0,True,False,False,False,False,False,False
EMP0933,34,Male,Sales,Junior,11,14,38529,81.0,20,3,3.0,3,2.0,20.0,3,3.2,94,1,Low,2568.6,0.24,2.67,5.48,0.73,0.25,1,0,False,False,False,False,False,False,True
EMP0934,39,Female,Finance,Mid,2,2,70333,0.0,4,18,5.0,2,2.0,5.0,3,7.9,82,2,Medium,23444.33,4.0,3.0,1.37,0.67,1.0,2,1,True,False,False,False,False,False,False
EMP0935,46,Male,HR,Junior,13,17,48939,38.0,22,1,5.0,4,3.0,8.0,1,6.1,88,2,Medium,2718.83,0.56,4.0,2.19,0.72,0.071,1,0,False,True,False,False,False,False,False
EMP0936,54,Female,IT,Mid,16,16,72754,20.0,22,8,4.0,3,2.0,0.0,3,6.9,32,3,High,4279.65,1.05,3.0,0.0,0.94,0.176,2,1,False,False,True,False,False,False,False
EMP0937,33,Male,R&D,Junior,18,18,35959,64.0,23,11,2.0,4,4.0,11.0,1,6.9,73,2,Medium,1892.58,0.35,3.33,3.01,0.95,0.053,1,0,False,False,False,False,False,True,False
EMP0938,57,Other,HR,Lead,5,14,109107,14.0,17,1,4.0,4,5.0,25.0,3,4.9,47,2,Medium,7273.8,1.13,4.33,6.85,0.33,0.5,4,2,False,True,False,False,False,False,False
EMP0939,25,Male,IT,Senior,3,9,85993,3.0,13,5,1.0,3,3.0,13.0,2,6.3,88,1,Low,8599.3,3.25,2.33,3.56,0.3,0.5,3,0,False,False,True,False,False,False,False
EMP0940,26,Male,HR,Senior,6,11,110805,59.0,11,4,5.0,2,4.0,5.0,3,6.3,63,3,High,9233.75,0.18,3.67,1.37,0.5,0.429,3,0,False,True,False,False,False,False,False
EMP0941,58,Male,Operations,Senior,18,19,108114,60.0,3,4,2.0,1,4.0,0.0,2,5.7,26,2,Medium,5405.7,0.05,2.33,0.0,0.9,0.105,3,0,False,False,False,False,True,False,False
EMP0942,29,Female,Sales,Lead,16,17,137789,19.0,9,19,5.0,1,4.0,21.0,1,8.7,3,2,Medium,7654.94,0.45,3.33,5.75,0.89,0.059,4,1,False,False,False,False,False,False,True
EMP0943,49,Female,IT,Junior,15,21,49291,9.0,6,4,5.0,1,1.0,1.0,0,6.2,23,2,Medium,2240.5,0.6,2.33,0.27,0.68,0.0,1,1,False,False,True,False,False,False,False
EMP0944,52,Female,Sales,Lead,14,14,146314,86.0,22,3,4.0,1,4.0,23.0,1,7.2,75,2,Medium,9754.27,0.25,3.0,6.3,0.93,0.067,4,1,False,False,False,False,False,False,True
EMP0945,30,Male,Sales,Senior,7,8,96138,33.0,21,8,3.0,5,1.0,10.0,0,9.3,74,2,Medium,10682.0,0.62,3.0,2.74,0.78,0.0,3,0,False,False,False,False,False,False,True
EMP0946,50,Male,Operations,Senior,18,25,89190,47.0,11,9,2.0,1,2.0,2.0,0,9.1,50,2,Medium,3430.38,0.23,1.67,0.55,0.69,0.0,3,0,False,False,False,False,True,False,False
EMP0947,35,Male,Marketing,Mid,7,12,76723,32.0,16,15,5.0,3,1.0,9.0,3,9.2,36,3,High,5901.77,0.48,3.0,2.47,0.54,0.375,2,0,False,False,False,True,False,False,False
EMP0948,43,Male,IT,Junior,17,18,42886,97.0,19,9,2.0,1,4.0,14.0,0,4.9,13,2,Medium,2257.16,0.19,2.33,3.84,0.89,0.0,1,0,False,False,True,False,False,False,False
EMP0949,32,Male,Finance,Mid,15,21,72930,60.0,27,9,2.0,4,5.0,5.0,1,3.2,29,2,Medium,3315.0,0.44,3.67,1.37,0.68,0.062,2,0,True,False,False,False,False,False,False
EMP0950,44,Other,IT,Senior,19,22,96779,9.0,5,18,4.0,1,5.0,5.0,3,4.8,38,3,High,4207.78,0.5,3.33,1.37,0.83,0.15,3,2,False,False,True,False,False,False,False
EMP0951,22,Female,R&D,Junior,18,19,47322,53.0,14,9,3.0,2,2.0,19.0,0,5.0,77,1,Low,2366.1,0.26,2.33,5.21,0.9,0.0,1,1,False,False,False,False,False,True,False
EMP0952,58,Female,R&D,Senior,9,14,115278,83.0,17,5,1.0,3,4.0,20.0,1,9.4,90,3,High,7685.2,0.2,2.67,5.48,0.6,0.1,3,1,False,False,False,False,False,True,False
EMP0953,42,Female,IT,Junior,16,24,48033,64.0,3,16,3.0,3,1.0,1.0,0,7.5,84,2,Medium,1921.32,0.05,2.33,0.27,0.64,0.0,1,1,False,False,True,False,False,False,False
EMP0954,47,Male,Operations,Junior,12,20,33435,76.0,4,4,3.0,5,3.0,25.0,0,3.6,5,1,Low,1592.14,0.05,3.67,6.85,0.57,0.0,1,0,False,False,False,False,True,False,False
EMP0955,57,Male,Marketing,Junior,12,19,33201,0.0,16,5,5.0,4,3.0,25.0,3,3.9,20,2,Medium,1660.05,16.0,4.0,6.85,0.6,0.231,1,0,False,False,False,True,False,False,False
EMP0956,44,Female,IT,Junior,6,8,45153,4.0,16,14,3.0,3,4.0,23.0,3,4.1,78,1,Low,5017.0,3.2,3.33,6.3,0.67,0.429,1,1,False,False,True,False,False,False,False
EMP0957,22,Female,IT,Mid,9,11,69621,79.0,21,18,1.0,2,4.0,9.0,1,7.4,14,3,High,5801.75,0.26,2.33,2.47,0.75,0.1,2,1,False,False,True,False,False,False,False
EMP0958,36,Male,HR,Junior,1,2,30058,14.0,26,17,5.0,1,3.0,22.0,3,8.1,8,3,High,10019.33,1.73,3.0,6.03,0.33,1.5,1,0,False,True,False,False,False,False,False
EMP0959,42,Male,Marketing,Manager,3,7,150297,27.0,25,3,1.0,3,5.0,25.0,3,9.0,48,2,Medium,18787.12,0.89,3.0,6.85,0.38,0.75,5,0,False,False,False,True,False,False,False
EMP0960,30,Male,R&D,Mid,5,8,61122,94.0,4,7,5.0,2,3.0,5.0,2,9.6,13,3,High,6791.33,0.04,3.33,1.37,0.56,0.333,2,0,False,False,False,False,False,True,False
EMP0961,30,Male,Marketing,Junior,17,23,32971,22.0,19,15,1.0,1,2.0,22.0,2,4.4,24,1,Low,1373.79,0.83,1.33,6.03,0.71,0.111,1,0,False,False,False,True,False,False,False
EMP0962,31,Female,Operations,Senior,5,8,89719,16.0,26,18,3.0,5,3.0,27.0,1,5.2,79,1,Low,9968.78,1.53,3.67,7.4,0.56,0.167,3,1,False,False,False,False,True,False,False
EMP0963,47,Female,Finance,Lead,16,24,114017,97.0,17,19,1.0,3,1.0,16.0,3,4.7,65,2,Medium,4560.68,0.17,1.67,4.38,0.64,0.176,4,1,True,False,False,False,False,False,False
EMP0964,56,Male,Operations,Senior,13,14,88314,12.0,13,2,4.0,3,5.0,29.0,1,5.5,86,2,Medium,5887.6,1.0,4.0,7.95,0.87,0.071,3,0,False,False,False,False,True,False,False
EMP0965,46,Female,Marketing,Junior,10,15,39628,13.0,26,9,5.0,2,3.0,13.0,2,9.4,34,3,High,2476.75,1.86,3.33,3.56,0.62,0.182,1,1,False,False,False,True,False,False,False
EMP0966,47,Female,IT,Lead,18,24,142122,10.0,22,1,1.0,4,4.0,4.0,2,7.0,51,2,Medium,5684.88,2.0,3.0,1.1,0.72,0.105,4,1,False,False,True,False,False,False,False
EMP0967,32,Male,Finance,Senior,1,4,91492,51.0,23,3,5.0,5,4.0,22.0,2,8.2,3,2,Medium,18298.4,0.44,4.67,6.03,0.2,1.0,3,0,True,False,False,False,False,False,False
EMP0968,59,Male,Operations,Junior,2,7,33345,41.0,26,5,4.0,4,4.0,16.0,1,6.4,90,2,Medium,4168.12,0.62,4.0,4.38,0.25,0.333,1,0,False,False,False,False,True,False,False
EMP0969,23,Male,Sales,Junior,10,16,48870,95.0,24,10,1.0,3,2.0,1.0,3,3.2,78,2,Medium,2874.71,0.25,2.0,0.27,0.59,0.273,1,0,False,False,False,False,False,False,True
EMP0970,28,Male,Operations,Mid,5,8,65357,98.0,28,13,1.0,4,2.0,8.0,0,3.4,58,2,Medium,7261.89,0.28,2.33,2.19,0.56,0.0,2,0,False,False,False,False,True,False,False
EMP0971,39,Female,Sales,Junior,13,20,30561,60.0,1,15,4.0,1,4.0,11.0,3,6.8,72,2,Medium,1455.29,0.02,3.0,3.01,0.62,0.214,1,1,False,False,False,False,False,False,True
EMP0972,48,Male,HR,Lead,18,26,120365,63.0,12,18,4.0,5,5.0,18.0,1,8.0,55,3,High,4457.96,0.19,4.67,4.93,0.67,0.053,4,0,False,True,False,False,False,False,False
EMP0973,55,Female,Operations,Mid,15,15,56261,30.0,4,1,4.0,4,2.0,21.0,2,4.5,80,1,Low,3516.31,0.13,3.33,5.75,0.94,0.125,2,1,False,False,False,False,True,False,False
EMP0974,48,Male,IT,Lead,6,12,101737,80.0,11,16,5.0,1,2.0,6.0,0,8.1,42,3,High,7825.92,0.14,2.67,1.64,0.46,0.0,4,0,False,False,True,False,False,False,False
EMP0975,38,Male,IT,Mid,7,15,59096,72.0,5,8,4.0,2,1.0,8.0,1,8.7,21,3,High,3693.5,0.07,2.33,2.19,0.44,0.125,2,0,False,False,True,False,False,False,False
EMP0976,45,Male,IT,Junior,18,27,49938,9.0,2,16,5.0,4,1.0,20.0,2,5.9,10,2,Medium,1783.5,0.2,3.33,5.48,0.64,0.105,1,0,False,False,True,False,False,False,False
EMP0977,46,Male,Operations,Junior,19,23,42682,7.0,17,14,3.0,5,5.0,15.0,1,8.2,57,3,High,1778.42,2.12,4.33,4.11,0.79,0.05,1,0,False,False,False,False,True,False,False
EMP0978,28,Male,Sales,Mid,15,16,76302,20.0,8,6,1.0,1,2.0,19.0,0,5.8,25,1,Low,4488.35,0.38,1.33,5.21,0.88,0.0,2,0,False,False,False,False,False,False,True
EMP0979,27,Female,Operations,Senior,6,15,107499,76.0,6,18,1.0,4,2.0,10.0,2,7.7,56,2,Medium,6718.69,0.08,2.33,2.74,0.38,0.286,3,1,False,False,False,False,True,False,False
EMP0980,45,Female,Sales,Senior,8,13,80294,58.0,21,2,2.0,2,3.0,11.0,3,8.3,38,2,Medium,5735.29,0.36,2.33,3.01,0.57,0.333,3,1,False,False,False,False,False,False,True
EMP0981,54,Female,R&D,Junior,12,18,41434,49.0,29,0,3.0,4,5.0,14.0,1,9.9,86,3,High,2180.74,0.58,4.0,3.84,0.63,0.077,1,1,False,False,False,False,False,True,False
EMP0982,50,Male,R&D,Junior,0,1,35330,68.0,9,3,4.0,1,5.0,14.0,0,5.4,61,2,Medium,17665.0,0.13,3.33,3.84,0.0,0.0,1,0,False,False,False,False,False,True,False
EMP0983,43,Male,HR,Junior,7,8,34655,69.0,13,17,4.0,4,3.0,18.0,3,5.9,47,3,High,3850.56,0.19,3.67,4.93,0.78,0.375,1,0,False,True,False,False,False,False,False
EMP0984,47,Male,HR,Senior,3,12,97493,29.0,11,7,3.0,5,3.0,15.0,0,4.2,54,2,Medium,7499.46,0.37,3.67,4.11,0.23,0.0,3,0,False,True,False,False,False,False,False
EMP0985,49,Female,HR,Junior,2,11,43460,94.0,29,18,4.0,3,1.0,14.0,1,4.4,46,3,High,3621.67,0.31,2.67,3.84,0.17,0.333,1,1,False,True,False,False,False,False,False
EMP0986,42,Male,Finance,Mid,2,2,53771,16.0,16,5,2.0,1,5.0,4.0,0,7.9,68,2,Medium,17923.67,0.94,2.67,1.1,0.67,0.0,2,0,True,False,False,False,False,False,False
EMP0987,28,Male,Sales,Senior,12,15,88563,74.0,16,0,5.0,1,5.0,10.0,2,9.4,4,3,High,5535.19,0.21,3.67,2.74,0.75,0.154,3,0,False,False,False,False,False,False,True
EMP0988,38,Female,Sales,Manager,7,13,176799,19.0,27,7,1.0,1,3.0,14.0,0,5.8,94,2,Medium,12628.5,1.35,1.67,3.84,0.5,0.0,5,1,False,False,False,False,False,False,True
EMP0989,41,Male,Sales,Mid,6,14,79489,47.0,2,0,3.0,1,4.0,28.0,1,4.3,66,1,Low,5299.27,0.04,2.67,7.67,0.4,0.143,2,0,False,False,False,False,False,False,True
EMP0990,41,Male,IT,Junior,0,2,47558,72.0,10,18,1.0,4,4.0,17.0,2,5.0,93,2,Medium,15852.67,0.14,3.0,4.66,0.0,2.0,1,0,False,False,True,False,False,False,False
EMP0991,43,Male,IT,Senior,15,21,113932,1.0,12,10,5.0,5,1.0,14.0,0,6.2,43,2,Medium,5178.73,6.0,3.67,3.84,0.68,0.0,3,0,False,False,True,False,False,False,False
EMP0992,49,Female,Finance,Senior,5,11,106567,36.0,8,14,3.0,2,4.0,3.0,0,5.0,62,2,Medium,8880.58,0.22,3.0,0.82,0.42,0.0,3,1,True,False,False,False,False,False,False
EMP0993,28,Female,R&D,Mid,6,12,75096,0.0,11,10,5.0,5,4.0,16.0,2,4.6,85,2,Medium,5776.62,11.0,4.67,4.38,0.46,0.286,2,1,False,False,False,False,False,True,False
EMP0994,22,Male,IT,Manager,11,12,152376,3.0,10,18,4.0,1,4.0,3.0,3,8.2,85,3,High,11721.23,2.5,3.0,0.82,0.85,0.25,5,0,False,False,True,False,False,False,False
EMP0995,53,Male,Finance,Lead,8,13,121922,51.0,13,9,4.0,4,2.0,15.0,3,3.1,85,2,Medium,8708.71,0.25,3.33,4.11,0.57,0.333,4,0,True,False,False,False,False,False,False
EMP0996,34,Other,IT,Junior,10,11,42388,53.0,25,11,4.0,4,1.0,22.0,2,6.8,4,2,Medium,3532.33,0.46,3.0,6.03,0.83,0.182,1,2,False,False,True,False,False,False,False
EMP0997,51,Female,Operations,Junior,9,14,43969,24.0,17,0,5.0,1,3.0,14.0,0,8.6,65,3,High,2931.27,0.68,3.0,3.84,0.6,0.0,1,1,False,False,False,False,True,False,False
EMP0998,44,Male,Operations,Mid,0,9,73495,2.0,7,6,5.0,4,4.0,13.0,3,4.9,62,2,Medium,7349.5,2.33,4.33,3.56,0.0,3.0,2,0,False,False,False,False,True,False,False
EMP0999,40,Female,Operations,Senior,17,19,88434,8.0,24,16,5.0,1,2.0,11.0,2,7.2,90,3,High,4421.7,2.67,2.67,3.01,0.85,0.111,3,1,False,False,False,False,True,False,False
EMP1000,53,Male,R&D,Junior,3,4,49184,85.0,3,9,1.0,5,4.0,2.0,1,7.7,2,2,Medium,9836.8,0.03,3.33,0.55,0.6,0.25,1,0,False,False,False,False,False,True,False
